;7;22;31;43;45;51;54;63;80;94;110;114;117;121;125;149;155;178;200;231;232;265;7193;7194;7198;7199;7206;7207;7208;7221;7227;7229;7242;7252;7259;7260;7448;12253;16689;22590;23310;23521;23526;23547;23552;23562;23671;23696;23703;23775;24013;24021;24594;26333;26338;26418;26656;33749;34208;34422;34428;34505;34643;36032;36392;36693;37063;38116;38796;38848;43842;44850;45771;47158;47211;47218;47221;47225;47232;47811;47830;47832;47836;47837;47839;47841;47842;47844;47845;47849;47850;47852;47856;47860;47861;47867;47875;47910;47932;47959;47983;48114;48690;50121;50482;53899;53900;53901;53902;53903;53904;53905;53906;53907;53908;53909;53910;53911;53912;53913;53914;53915;53916;53917;53918;53919;53920;53921;53922;53923;53924;53925;53926;53927;53929;53930;53931;53932;54008;65700;65703
-7280_2010-06-01_13:08:42;5;5;1;5;3;5;3;5;1;1;5;5;5;5;1;1;1;5;3;5;1;2;5;5;2;5;5;5;2;1;1;5;1;3;5;5;1;1;1;5;5;5;5;2;5;5;5;2;1;5;1;5;5;5;1;5;5;1;5;5;5;1;5;1;1;2;5;5;1;5;1;3;5;5;5;5;2;5;5;1;2;5;2;5;5;5;2;2;5;5;2;2;2;2;2;3;5;3;5;2;2;5;1;2;2;5;1;5;5;5;5;5;5;3;2;1;1;1;1;4;5;1;5;1;5;5;5;2;5;3;2;5;2;5;1;5;2;5;5;5;2
-7280_2010-06-01_13:19:15;5;5;1;5;1;5;1;4;1;1;5;1;5;5;1;5;1;5;1;5;5;5;5;5;1;5;1;5;1;1;5;5;5;1;1;1;2;2;1;1;5;5;5;1;5;5;5;2;1;5;1;5;5;5;5;5;5;4;5;1;5;1;5;1;1;1;1;5;2;5;5;1;5;5;5;5;5;5;5;1;1;5;1;5;5;5;1;5;5;5;1;1;5;2;5;1;5;1;5;1;2;5;1;1;1;5;1;5;1;5;5;5;1;1;1;2;1;1;1;5;5;1;5;1;5;5;5;1;5;5;1;1;1;1;1;5;1;5;5;5;1
-7280_2010-06-01_13:24:47;5;5;2;5;5;1;1;1;2;1;5;1;5;5;1;5;1;5;1;5;5;5;5;5;1;5;1;5;1;1;1;5;5;2;1;5;2;2;1;1;1;5;5;5;5;5;5;5;1;5;1;1;5;5;5;5;5;5;5;2;5;1;5;1;1;1;1;5;2;5;2;1;5;5;5;5;5;5;5;2;1;5;2;5;5;5;1;1;5;2;5;1;1;1;5;5;5;1;5;1;2;5;1;5;1;5;1;5;1;5;5;5;1;1;2;2;5;1;3;5;5;1;5;2;5;5;5;1;5;5;1;5;1;1;1;5;1;5;5;5;1
-7280_2010-06-01_13:27:06;5;5;3;5;5;5;1;5;1;2;5;2;5;5;3;5;2;5;1;5;5;5;5;5;3;5;5;5;5;2;2;5;5;1;2;5;3;2;2;2;1;5;5;5;5;5;5;5;2;5;2;3;5;5;5;5;3;5;5;5;5;2;5;2;5;2;1;5;2;5;2;1;5;5;5;5;2;5;5;2;3;5;2;5;5;5;5;1;5;2;2;3;2;2;5;3;5;1;5;5;2;1;2;5;2;5;2;5;2;5;5;5;2;2;3;2;3;2;2;5;5;2;5;2;5;5;5;2;5;5;2;5;5;2;3;5;2;5;5;5;1
-7280_2010-06-01_13:29:13;5;5;2;5;5;2;2;3;1;2;5;1;5;5;2;5;2;5;3;5;5;5;5;5;2;5;2;5;5;2;5;5;5;1;2;5;2;2;5;2;1;5;5;5;5;5;5;5;2;5;2;3;5;5;5;5;5;5;5;2;5;2;5;5;2;2;1;5;2;5;2;2;5;5;5;5;2;5;5;2;5;1;2;5;5;5;5;5;5;2;2;4;1;2;5;2;5;1;5;5;5;5;2;5;2;5;2;5;2;5;5;5;2;3;3;2;2;1;2;5;5;2;5;5;5;5;5;1;5;5;1;5;2;2;4;5;2;5;5;5;2
-7280_2010-06-01_13:32:41;5;5;2;5;5;2;1;5;3;2;5;2;5;5;2;2;2;5;4;5;3;5;5;5;2;5;5;5;5;2;5;5;5;3;2;5;3;2;2;2;5;5;5;5;5;5;5;5;2;5;2;3;5;5;5;5;5;4;5;5;2;2;5;2;2;1;1;5;2;5;2;3;5;5;5;5;2;5;4;2;2;5;2;5;5;5;5;5;5;2;2;1;2;2;5;3;5;5;5;5;2;5;2;5;2;5;2;5;2;5;5;5;1;1;2;2;2;2;2;5;5;2;5;2;5;5;5;1;5;5;1;2;1;2;2;5;1;5;5;5;2
-7280_2010-06-01_13:36:29;5;4;2;5;5;1;2;3;1;2;5;1;5;5;2;2;1;5;1;5;3;5;5;5;2;5;5;5;5;2;5;5;5;1;1;5;3;1;2;2;1;2;5;5;5;5;5;5;2;5;2;3;5;1;1;5;1;5;5;1;1;2;5;2;2;1;1;5;5;5;1;1;5;5;5;5;1;5;1;2;2;5;2;5;5;5;2;5;2;1;1;2;1;2;5;2;2;5;5;2;5;1;2;5;2;5;2;5;2;5;5;5;1;3;5;1;2;1;1;1;2;2;5;2;5;5;5;2;5;5;5;1;1;2;2;5;1;5;5;5;2
-7280_2010-06-01_13:41:14;5;5;2;5;5;4;1;2;5;2;5;1;5;5;2;2;1;5;1;5;2;5;5;5;2;5;5;5;5;2;5;5;2;2;2;5;3;1;5;2;5;2;5;5;5;5;5;5;2;5;2;3;5;2;1;5;2;2;5;5;2;2;5;2;5;1;2;5;5;5;1;1;5;5;4;5;2;5;2;2;5;5;2;5;5;5;1;5;1;2;5;1;1;1;2;1;1;1;5;2;5;5;2;5;2;5;2;5;2;5;5;5;1;1;5;1;2;1;2;2;2;2;5;2;5;5;5;1;5;5;1;5;1;2;2;5;1;5;5;5;1
-7280_2010-06-01_13:44:29;5;2;2;5;5;1;1;2;1;2;5;1;5;5;2;2;1;5;1;5;2;5;5;5;1;5;2;5;5;5;5;5;2;1;1;5;3;2;2;2;5;2;5;5;5;5;5;5;2;5;1;2;5;1;1;5;1;5;5;5;5;2;1;2;5;1;1;5;1;5;5;1;5;5;5;5;2;5;1;2;5;5;2;5;5;5;5;5;1;1;5;5;1;2;1;5;5;1;5;5;5;1;2;5;2;5;2;5;2;5;5;1;1;1;5;2;5;1;2;1;2;2;5;2;5;5;5;2;5;5;5;5;1;2;4;5;1;5;5;5;1
-7280_2010-06-01_13:46:29;5;2;2;5;5;2;1;3;2;2;5;1;5;5;2;2;2;5;1;5;2;5;5;5;2;5;5;5;5;5;2;5;3;1;3;5;2;2;2;2;5;2;5;5;5;5;5;5;2;5;2;2;5;2;2;5;2;2;5;5;5;2;2;2;2;1;2;5;2;5;2;1;5;5;2;5;2;5;2;2;5;5;2;5;5;5;5;5;1;2;1;5;1;2;1;1;1;1;5;5;5;1;2;5;2;5;2;5;2;5;1;1;1;1;5;2;5;2;3;3;2;2;5;2;5;5;5;2;5;5;5;5;1;2;3;5;1;5;5;5;1
-7280_2010-06-01_13:50:47;5;1;2;5;1;2;3;3;2;2;5;2;5;5;2;2;5;5;3;5;2;5;5;5;5;5;1;5;5;5;5;5;2;1;5;5;2;2;2;2;5;2;5;5;5;5;5;5;2;5;2;2;5;2;1;5;2;2;5;5;5;2;2;2;2;1;2;5;5;5;5;1;5;5;1;5;2;5;2;5;2;5;2;5;5;5;5;5;2;1;5;2;5;2;2;3;2;1;5;5;3;5;2;5;2;5;2;5;2;5;5;2;2;3;5;2;2;1;1;2;5;2;5;2;5;5;5;2;5;5;5;5;1;2;4;2;2;5;5;5;3
-7280_2010-06-01_13:55:21;5;5;1;5;1;1;2;5;1;1;5;1;5;5;1;1;5;5;5;5;1;5;5;5;1;5;1;5;5;5;5;5;1;2;5;5;1;1;1;1;5;1;5;1;5;5;5;5;1;5;1;1;5;2;5;5;1;5;5;5;5;1;1;1;1;1;1;5;5;5;2;1;5;5;5;5;1;5;1;5;1;5;1;5;5;5;5;5;1;2;5;1;5;1;1;1;1;1;5;5;3;5;1;5;1;5;1;5;5;5;5;1;1;1;5;1;5;5;2;1;1;1;5;1;2;5;5;1;5;5;5;5;5;5;1;1;1;5;5;5;1
-7280_2010-06-01_13:58:58;5;5;2;5;5;2;2;5;2;2;5;1;5;5;2;2;5;5;1;5;5;5;5;5;2;5;2;5;5;2;2;5;2;2;5;1;2;1;3;2;5;2;5;1;5;5;5;5;2;5;2;3;5;2;5;5;2;2;5;5;5;2;2;2;5;1;2;5;5;5;5;2;5;5;5;5;2;5;2;5;1;5;2;5;5;5;5;5;1;2;5;5;5;2;2;2;1;1;5;5;2;5;2;1;2;5;2;5;5;5;2;2;1;1;5;1;2;5;5;2;2;2;5;2;5;5;5;5;5;1;5;5;1;5;5;1;1;5;5;5;1
-7282_2010-06-01_15:48:43;5;1;1;5;5;1;3;1;5;5;5;5;5;5;1;5;5;5;2;5;2;1;5;5;5;5;5;5;5;5;5;5;1;1;1;5;1;2;1;2;1;5;2;5;5;5;5;2;1;1;1;1;5;1;1;5;1;2;5;5;1;1;1;5;2;2;1;1;1;1;1;1;5;5;5;5;1;5;1;1;1;1;1;2;5;5;5;5;3;1;5;1;5;1;1;2;1;5;5;5;1;1;1;5;5;5;2;5;5;1;5;5;1;3;5;2;1;1;1;1;1;1;5;3;1;5;5;1;5;5;5;1;2;1;1;2;2;5;2;5;5
-7283_2010-06-01_16:07:41;5;1;1;5;5;5;5;2;5;1;2;2;2;5;1;5;1;5;3;5;1;1;5;5;5;5;1;5;5;1;1;5;1;3;5;1;1;2;1;1;1;5;3;5;5;5;5;2;1;1;1;1;1;2;5;5;1;1;5;5;1;1;1;1;1;2;1;3;1;5;1;3;5;5;5;5;1;5;1;1;2;3;1;1;5;5;5;5;5;1;2;5;2;1;2;2;5;5;5;5;5;1;1;2;5;5;1;2;1;5;5;5;5;2;2;2;1;1;1;1;1;4;5;3;1;5;5;2;5;5;5;1;1;1;1;5;5;5;2;2;3
-7287_2010-06-01_16:50:27;5;1;1;5;1;2;5;1;5;1;5;5;5;5;1;1;5;5;3;5;1;3;5;5;1;1;1;1;5;1;1;5;1;2;5;1;1;2;5;1;2;2;5;1;5;1;5;2;5;3;1;1;1;3;2;5;1;5;5;5;5;1;3;1;1;2;2;3;1;5;1;2;5;1;1;5;2;5;3;1;5;5;2;1;5;2;4;5;2;5;1;5;5;1;1;2;5;1;5;5;3;5;1;2;1;5;1;2;5;5;2;2;5;2;2;2;1;1;1;5;1;1;1;1;1;5;5;5;1;1;1;1;1;5;1;1;5;5;2;5;3
-7289_2010-06-01_17:28:45;5;5;5;5;1;2;5;5;5;1;3;5;5;5;1;5;5;5;3;5;5;5;5;5;1;5;5;5;5;5;5;5;1;1;5;1;1;5;1;1;1;1;5;5;5;5;5;5;1;5;1;1;5;1;1;5;1;5;5;5;1;1;1;1;1;2;5;5;1;2;5;2;5;5;1;5;1;5;2;1;5;5;2;5;5;2;2;5;5;1;5;5;5;1;5;3;5;5;5;5;3;5;1;2;1;5;5;2;5;5;1;5;5;2;1;2;1;1;5;1;5;1;5;5;2;5;5;2;5;2;2;1;1;5;1;5;5;2;5;1;5
-7293_2010-06-01_17:37:42;5;1;5;5;1;1;5;5;5;1;1;5;5;5;1;5;5;5;3;5;5;5;5;5;1;5;5;5;5;1;5;5;1;1;5;5;5;5;1;1;1;1;5;5;5;5;5;5;1;5;1;5;1;1;1;5;1;5;5;5;1;1;1;1;1;1;5;5;1;1;5;1;5;5;1;5;1;5;1;5;5;5;1;5;5;2;1;5;5;1;5;5;5;1;5;2;5;2;5;5;2;5;1;1;1;5;1;2;5;5;5;5;5;1;1;1;1;1;5;1;5;1;5;5;1;5;5;1;5;2;1;1;1;5;1;1;5;2;1;1;5
-7294_2010-06-01_17:55:41;5;1;5;5;1;2;5;5;5;1;2;5;5;5;1;5;5;5;5;5;1;5;5;5;1;5;1;5;5;1;5;5;1;5;5;1;1;5;1;1;1;2;5;5;5;1;5;5;1;5;1;1;1;5;5;5;1;5;5;5;1;1;1;1;1;1;5;5;1;5;5;1;5;5;1;5;1;5;1;1;5;5;1;5;5;2;5;2;5;1;5;5;2;5;5;2;5;2;5;5;3;1;1;1;1;5;1;1;5;5;2;5;5;2;1;1;1;1;5;1;1;1;5;5;2;5;5;2;5;2;2;1;1;5;1;2;5;2;2;1;5
-7295_2010-06-01_18:05:17;5;5;5;5;1;1;5;5;5;1;1;5;5;5;1;5;5;5;5;5;3;5;5;5;2;5;1;5;5;1;5;5;5;5;5;5;2;5;2;2;1;1;5;5;5;2;5;5;2;5;1;3;1;5;5;5;1;5;5;5;1;3;1;1;1;5;5;5;2;5;5;1;5;5;5;5;1;5;1;2;5;5;1;5;5;1;5;1;5;2;1;5;1;1;5;1;5;1;5;5;1;5;1;5;1;5;1;1;5;5;1;5;5;1;1;1;1;3;5;1;1;1;5;5;5;5;5;5;5;1;5;2;1;5;1;1;5;5;5;1;5
-7296_2010-06-01_18:27:19;5;5;5;5;1;2;5;5;5;5;2;5;5;5;1;1;5;5;5;5;3;5;5;5;5;5;1;5;5;2;5;5;1;5;5;1;1;5;2;1;3;3;5;5;5;1;5;5;1;5;1;1;5;5;5;5;1;5;5;5;1;1;2;1;1;1;5;5;1;5;5;3;5;5;5;5;1;5;2;1;5;5;2;1;5;5;5;2;5;1;2;5;2;1;5;1;5;1;5;1;2;2;4;2;1;5;1;3;5;5;2;5;5;2;3;1;1;1;5;1;5;1;5;5;5;5;5;5;5;1;5;1;2;5;1;2;5;1;5;5;2
-7296_2010-06-01_18:29:39;5;5;5;5;3;1;5;5;5;3;1;5;5;5;1;1;5;5;5;5;3;5;5;5;5;5;1;5;5;3;5;5;1;5;5;1;1;5;5;1;2;1;5;5;5;1;5;5;1;5;5;1;5;5;5;5;1;5;5;5;1;1;1;2;1;1;5;5;1;5;5;1;5;5;5;5;2;5;1;1;5;5;1;5;5;5;5;5;5;1;2;5;3;1;5;1;5;5;5;1;3;1;1;3;1;5;1;2;5;5;3;2;5;2;2;3;1;1;5;1;5;1;5;5;5;5;5;5;5;3;5;1;1;5;1;3;5;3;5;5;2
-7297_2010-06-01_18:47:28;5;5;1;5;1;5;5;5;5;2;2;5;5;5;1;2;5;5;5;5;5;5;5;5;5;5;2;5;5;2;5;5;1;5;5;5;1;5;1;1;2;2;5;5;5;2;5;5;5;5;1;5;5;5;5;5;1;5;5;5;1;1;2;1;1;2;5;5;2;5;5;2;5;5;5;5;2;5;2;1;5;5;2;1;5;5;5;5;5;1;5;5;5;1;5;5;5;2;5;1;3;5;1;5;2;5;1;2;5;5;1;2;5;1;2;1;1;2;5;1;5;1;5;5;5;5;5;5;5;2;5;5;1;5;5;1;5;5;5;5;2
-7299_2010-06-01_19:01:16;5;5;1;5;1;5;5;5;5;5;2;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;1;5;5;5;5;5;1;1;2;5;5;5;5;2;5;5;1;5;1;5;5;5;5;5;1;5;5;5;1;1;1;1;1;2;5;5;2;5;5;1;5;5;5;5;1;5;1;1;5;5;1;5;5;5;5;5;5;1;5;5;5;1;5;5;5;1;5;1;5;5;1;5;1;1;1;3;5;5;1;2;5;1;2;2;1;1;5;1;1;1;5;5;5;5;5;5;5;1;5;5;1;5;5;1;5;5;5;5;2
-7301_2010-06-03_10:05:55;3;1;1;5;2;5;3;5;5;5;2;2;5;1;1;5;5;5;3;1;1;5;5;5;1;5;1;1;5;5;5;5;1;3;1;5;1;2;1;1;3;5;3;2;2;1;5;2;1;3;1;1;1;3;5;5;1;1;1;5;5;1;2;1;5;5;1;3;1;5;1;3;5;5;1;2;1;1;3;5;1;2;2;1;5;5;3;5;3;1;5;5;2;1;4;3;1;1;5;5;3;5;5;1;1;1;1;5;1;5;5;5;2;1;1;2;1;1;1;1;1;1;1;1;2;1;5;1;5;1;1;1;2;1;1;3;1;1;5;1;3
-7301_2010-06-03_10:10:28;1;4;5;1;4;1;1;5;1;1;1;3;1;5;2;5;5;5;4;4;5;1;5;5;2;1;5;5;5;5;5;2;4;1;2;5;5;1;5;5;1;5;1;2;4;4;5;2;5;1;2;5;2;1;5;5;1;2;2;5;5;2;1;5;4;5;1;1;5;5;5;1;5;5;5;1;4;5;1;5;5;5;1;5;5;5;1;5;5;2;5;5;1;5;1;5;1;2;5;5;1;5;5;5;2;3;5;5;5;5;5;1;4;1;1;5;4;2;5;2;1;5;5;5;1;5;5;2;5;2;2;2;5;5;5;1;1;5;5;1;5
-7301_2010-06-03_10:12:35;1;2;2;2;5;1;1;3;1;2;1;1;1;3;2;5;2;5;1;3;5;1;1;1;2;5;5;2;5;5;3;3;3;1;2;5;2;1;2;2;1;5;5;2;2;2;5;1;2;1;3;3;2;1;2;2;1;3;2;5;5;2;1;2;3;5;1;1;2;5;2;1;5;5;2;1;1;3;1;5;2;2;1;3;3;5;1;5;5;2;5;5;1;5;1;2;1;2;5;5;1;5;5;2;2;2;2;5;2;5;5;1;1;1;1;1;2;2;2;2;2;2;2;3;1;5;5;2;2;5;5;1;5;2;2;5;1;2;5;1;1
-7301_2010-06-03_10:15:19;1;2;3;2;2;1;1;5;1;2;1;1;5;5;2;5;5;5;5;5;4;1;5;1;2;5;5;5;5;1;3;5;3;1;3;5;5;2;5;2;1;5;5;5;1;2;5;2;5;1;2;5;5;1;2;2;1;3;5;5;5;2;1;4;3;2;5;1;5;5;1;1;5;4;5;1;1;5;1;3;1;1;1;5;3;5;1;5;5;2;5;5;5;2;1;5;5;2;1;5;2;5;5;5;2;5;2;5;5;5;5;1;4;2;1;1;5;2;5;2;3;5;2;1;2;5;5;2;5;2;2;2;5;5;2;5;1;5;5;1;5
-7301_2010-06-03_10:18:08;4;5;2;2;2;1;1;3;1;1;1;1;5;3;2;5;1;5;1;3;3;1;5;1;2;5;5;2;5;1;5;3;3;1;2;5;2;1;2;2;1;5;5;5;1;2;5;1;2;1;1;2;5;5;2;2;1;3;2;5;5;2;1;1;3;1;1;1;2;5;2;1;5;2;2;5;2;2;1;2;1;1;1;2;3;5;4;5;5;2;2;5;5;2;1;1;1;2;1;5;1;1;5;1;2;2;2;5;2;5;5;1;5;1;2;1;2;2;2;3;5;1;2;1;2;5;5;2;2;2;2;2;5;2;1;2;1;2;5;1;1
-7301_2010-06-03_10:20:05;3;5;1;1;5;5;5;1;5;1;5;5;5;1;1;5;1;5;2;1;1;1;5;5;1;5;5;1;5;5;5;1;1;3;1;5;1;1;1;1;2;5;5;5;1;5;5;1;1;5;1;1;5;4;1;2;1;5;1;5;5;1;1;1;1;1;1;5;5;5;1;3;5;1;5;5;1;1;4;1;1;2;1;5;1;5;5;5;5;1;5;5;5;1;2;5;2;1;5;5;3;5;5;2;1;1;1;5;1;5;2;2;5;1;1;1;1;1;1;1;1;1;5;1;1;5;5;1;1;1;1;1;5;1;1;5;1;2;5;5;1
-7301_2010-06-03_10:22:33;3;5;1;1;2;3;1;1;3;5;2;3;5;1;1;5;1;5;3;1;1;3;5;2;1;2;5;1;5;1;1;1;1;2;5;5;1;1;1;1;3;3;5;5;2;1;5;1;1;2;1;1;1;3;1;1;1;1;1;5;5;1;2;1;1;3;1;5;1;2;1;3;5;5;1;5;1;1;5;1;1;2;2;5;1;5;5;5;5;5;5;2;5;1;3;2;2;1;5;2;3;5;5;2;1;1;1;5;1;5;3;3;5;1;1;1;1;1;1;1;1;5;1;1;1;1;5;1;5;1;1;1;5;1;1;1;2;2;5;2;1
-7301_2010-06-03_10:24:06;3;5;1;5;5;3;1;1;3;1;2;5;5;1;1;5;1;5;3;1;1;5;5;2;1;5;5;1;5;1;5;1;1;2;1;1;1;1;1;1;2;3;5;5;1;1;5;1;1;2;1;1;1;3;1;1;1;1;1;5;5;1;2;1;1;5;5;3;1;2;1;3;5;5;1;5;1;5;5;1;1;2;2;5;1;5;2;5;5;5;2;2;5;1;2;2;2;1;5;2;3;5;5;2;1;1;1;5;1;5;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;5;1;1;5;1;1;1;2;2;5;2;2
-7301_2010-06-03_10:25:53;3;1;1;5;5;3;1;1;3;1;2;3;3;1;1;5;1;5;3;1;1;5;3;2;1;5;5;1;5;1;1;1;1;2;1;1;1;1;1;1;2;3;5;5;5;5;5;1;1;2;1;1;1;3;1;1;1;1;1;5;5;1;2;1;1;1;5;5;5;2;1;3;5;5;1;5;1;1;5;1;1;2;2;5;1;5;5;5;5;5;5;4;5;1;2;2;5;1;2;2;3;5;5;2;1;1;1;5;1;5;5;2;2;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;1;5;1;1;5;1;2;5;2;2
-7301_2010-06-03_10:40:55;5;1;1;1;1;5;5;1;5;1;5;5;5;1;1;5;1;5;5;1;1;5;5;5;1;1;1;1;1;1;1;1;1;5;1;5;1;5;1;1;5;5;5;5;5;1;5;5;1;5;1;1;1;5;1;1;2;1;1;5;5;1;3;1;1;5;2;5;1;2;1;4;1;1;1;5;2;5;5;1;5;5;4;1;1;5;5;5;5;1;5;5;2;1;5;5;5;1;5;5;5;5;5;5;1;1;1;5;1;1;5;5;5;1;2;5;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;1;5;1;1;5;5;5;4;2;5
-7302_2010-06-03_10:42:31;3;5;1;1;4;3;1;1;5;1;3;2;2;1;1;5;1;5;3;1;1;2;5;5;1;2;1;1;1;1;1;1;1;3;1;5;1;5;1;1;2;3;3;2;2;1;5;1;1;2;1;1;1;5;1;5;1;1;1;5;5;1;2;1;1;2;2;5;1;2;1;3;1;1;1;5;1;1;5;1;1;2;3;1;1;2;5;5;2;1;1;5;2;1;5;2;2;1;2;5;5;2;5;2;1;1;1;5;1;1;5;2;2;5;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;5;5;1;1;5;2;2;1;1;2
-7303_2010-06-03_10:43:55;3;5;1;1;1;3;1;1;1;1;5;2;2;1;1;5;1;5;3;1;1;2;3;5;1;2;1;1;1;1;1;1;1;2;1;5;1;5;1;1;3;3;5;2;2;1;5;1;1;2;1;1;1;5;1;1;1;1;1;5;5;1;2;1;1;2;2;5;1;2;1;3;1;1;5;5;1;1;5;1;2;5;3;1;1;2;5;5;2;1;2;5;2;1;5;2;2;2;5;5;5;1;5;2;1;1;1;5;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;5;5;1;1;2;2;2;1;1;2
-7304_2010-06-03_10:48:13;3;5;1;1;3;3;2;2;3;1;3;5;5;1;1;5;1;5;3;1;5;2;3;3;1;2;1;2;2;3;1;1;1;3;1;5;1;2;1;1;2;3;5;2;2;5;5;2;1;5;1;3;1;3;1;1;2;1;1;5;1;1;2;2;1;2;2;3;1;5;1;3;1;2;5;5;2;1;5;1;2;2;2;1;1;2;5;5;2;4;1;5;2;1;3;2;2;2;2;5;5;1;5;2;1;1;1;5;1;2;3;2;2;1;2;2;1;1;1;1;2;1;1;1;2;1;5;3;1;3;3;5;5;1;1;2;2;2;2;2;2
-7305_2010-06-03_10:50:04;3;5;1;1;1;3;1;1;3;5;2;2;5;1;1;5;1;5;2;1;1;2;3;2;1;5;1;1;1;5;1;1;1;3;1;5;1;1;1;1;2;3;3;1;2;5;5;1;1;2;1;1;1;3;1;1;1;1;1;5;1;1;2;1;1;1;1;3;1;5;1;3;1;1;5;5;1;1;5;1;2;2;3;1;1;2;5;5;1;1;1;5;2;1;5;2;1;1;2;5;5;5;5;1;1;1;1;5;1;1;5;2;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;5;1;1;1;1;2;1;1;2
-7307_2010-06-03_10:52:30;1;1;1;1;1;1;2;1;5;1;5;1;5;5;1;5;1;5;2;1;1;5;5;5;5;2;1;1;1;5;1;1;5;1;1;5;1;5;1;1;5;5;1;2;1;5;5;1;1;1;1;1;5;1;1;1;1;1;1;5;1;1;1;1;1;2;1;1;1;1;1;1;5;5;5;5;1;1;5;1;1;2;1;1;1;2;1;5;2;1;5;5;1;1;5;1;2;5;5;1;5;1;5;2;1;1;1;5;5;1;5;1;2;1;1;1;1;1;5;1;1;1;1;1;5;1;5;5;5;1;1;1;5;5;1;2;2;2;1;1;2
-7309_2010-06-03_10:55:06;1;1;1;1;5;1;1;1;5;1;5;1;1;5;1;5;1;5;1;1;1;1;5;5;5;5;1;1;5;5;1;1;5;1;1;5;1;5;1;1;1;5;5;1;1;5;5;1;1;1;1;1;1;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;5;5;1;1;1;1;5;5;1;1;1;1;1;1;1;1;1;1;2;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;2;1;1;1;5;5;1;5;1;1;1;1;1;1;1;5;1;1;1;1;1;5;1;5;5;5;1;1;1;5;1;1;1;1;1;5;1;1
-7311_2010-06-03_10:57:11;1;1;1;5;1;5;1;1;5;1;5;1;1;5;1;5;1;5;1;1;1;1;5;5;5;1;1;1;1;5;1;1;1;1;1;5;1;5;1;1;1;5;5;1;1;5;5;1;1;1;1;1;1;5;5;1;1;1;1;5;1;1;1;5;1;1;1;5;1;1;1;1;1;1;5;5;1;1;5;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;1;1;5;5;1;5;1;1;1;1;1;1;1;5;1;1;1;1;1;1;5;5;5;5;1;1;1;5;5;1;1;1;1;5;1;1
-7312_2010-06-03_11:07:55;5;5;1;5;1;1;1;5;1;2;5;5;1;5;2;5;5;5;1;4;5;1;1;1;2;1;4;5;5;5;2;5;5;1;3;5;5;1;5;2;1;5;5;1;1;5;5;1;2;1;2;5;2;5;5;5;1;2;5;5;5;2;1;5;2;1;1;1;2;1;5;1;5;4;5;1;1;5;1;3;1;1;1;2;2;1;1;5;1;5;1;1;1;5;1;1;1;1;1;1;5;1;5;1;2;5;2;5;5;1;1;2;1;1;1;1;2;2;3;5;5;2;5;5;1;5;5;5;5;1;1;5;5;5;2;1;1;1;5;5;1
-7312_2010-06-03_11:12:46;5;5;3;5;1;1;1;3;1;2;1;2;1;5;2;5;5;5;1;3;2;1;1;1;2;1;1;2;3;3;3;2;3;1;3;5;3;1;3;2;1;1;5;1;1;5;5;1;2;1;2;3;2;5;2;2;1;2;2;5;2;3;1;2;3;1;1;1;2;1;2;1;2;2;5;1;1;3;1;2;1;1;1;5;2;1;1;5;1;2;1;1;1;5;1;1;1;1;1;1;5;1;3;1;2;2;5;5;2;1;1;1;1;1;1;1;2;3;2;2;5;2;2;2;1;5;5;5;5;1;1;2;5;2;1;1;1;1;5;1;1
-7312_2010-06-03_11:16:22;5;5;2;3;1;1;1;3;1;2;1;1;1;3;2;5;5;5;1;3;2;1;1;1;2;1;2;2;3;2;2;2;5;1;2;2;2;1;2;2;1;1;5;1;1;5;5;1;2;5;2;2;2;5;2;2;1;5;2;2;2;3;1;2;2;1;1;1;2;1;2;1;2;2;5;5;1;3;1;2;1;1;1;5;2;1;1;5;1;2;1;1;1;2;1;1;1;1;5;1;5;5;5;1;2;2;5;5;2;1;1;1;1;1;1;1;2;3;2;2;5;2;2;3;5;5;5;5;5;1;1;2;5;2;2;1;1;1;5;4;1
-7312_2010-06-03_11:25:41;1;5;1;1;1;1;1;2;5;1;5;1;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;5;1;5;1;1;5;5;1;1;5;1;1;5;5;1;5;1;1;1;1;1;1;1;1;1;1;1;5;5;5;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;5;1;5;1;1;5;1;5;1;1;1;1;1;5;1;1;1;1;1;1;5;1;1;1;1;1;1;5;1;1;1;5;1;1;1;1;1;5;5;5;5;5;5;1;1;5;1;1;1;1;1;5;1;1
